page_url,ranking,helpful_votes,total_review,visibility_status
https://www.amazon.com/profilewidget/bio/amzn1.account.AEDFRTZEE4KIJOPT7AVJRVKABF3Q/?view=visitor,84474309,85,96,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHHRCQSKJ6CKZCKA5KKXSEQZ3VTA/?view=visitor,15073661,2,6,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGTHE3KL7DNPIUJBWDWGBZXAFHDQ/?view=visitor,625942,32,77,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGAC3R7KX6DYDVVK5HO3HHLXF54Q/?view=visitor,919297,97,72,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG3RHFSDMGAHJNCIHLZZJV5GI2OQ/?view=visitor,556446,67,90,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEVY3PHCNNEKBCLCEKQ4JHAYPJOA/?view=visitor,3951268,52,40,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFNLYJHO6FP5E56PTL5UW5BJ7GWQ/?view=visitor,3444668,8,46,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHYQE4ZTV6DIFDVXCCLWJXHVXYDQ/?view=visitor,10233467,28,55,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFB2WB2MKR42HTIAYXIEAP5AA2BQ/?view=visitor,1852792,126,36,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG2OV2SHETXGFSUH2H2USSXMMY7Q/?view=visitor,4670489,15,5,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFWJMK32DWUFZTV5UYP57WVDAJLQ/?view=visitor,83825587,34,35,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHECIMK4RZVI742O5LTKXLZLJAAA/?view=visitor,17401471,20,9,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHB3RS65PV3TJFAYEPMGWODBGT5A/?view=visitor,1552213,13,51,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFDSTVPPRRW6BJ3KPSRXDPAW4MKQ/?view=visitor,979737,54,87,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE7H7P6MFL7I4YRQNPIG5236K5KQ/?view=visitor,5646422,3,18,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFV7RF5CTFFR7HHDYCTNOUN42RVA/?view=visitor,151833,147,219,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFH5LVICAP2U2Q6AQRC6BOX236RQ/?view=visitor,18903387,20,24,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGVKHIKLMBT4BLT3X4UQU7DZXUPA/?view=visitor,1278267,28,36,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHMSCNR346I6B7Y4QICSXIPZIUGA/?view=visitor,1522325,21,42,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF26MSCSOVFQISOAQG7Y72FIVHHQ/?view=visitor,9807682,16,4,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGGMMPD4BUKONUE6MBPEROMO2HVA/?view=visitor,7870378,6,15,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH2EVXNIC5LI5QM6TH2N7NZBRP4Q/?view=visitor,9924034,55,60,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE6MHG57CIGSIENRFKFF7SBCAW4Q/?view=visitor,1539345,184,56,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEUT3VKIOLNWRNGQGQCZ4WNA3DHQ/?view=visitor,14589576,26,20,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFNMJAMHFJKWDGYKMMUMWP75VLZA/?view=visitor,14714161,4,29,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE77JVYT6YL5F6WBZKTHN6IC3Q3Q/?view=visitor,354204,144,118,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFYBBGGVPHRRI7UA62R5Q4YRRAEA/?view=visitor,4935701,28,28,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG3RHWKE5IBK7IMWQ3SIDEUPBF3Q/?view=visitor,1117353,33,35,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEAKRX6BY6ZBI6V2TE73Q4267G2Q/?view=visitor,1409265,49,18,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHB27XNLOPQSCPBSSOU7W7XGMXBQ/?view=visitor,83964220,121,101,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH5KSMODEPTLGYTRRLLQYBFBVG6A/?view=visitor,13732,782,138,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE2VPDL6L3LC7GQPZ5RXUL4KN2JA/?view=visitor,1919411,18,27,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE5KV662ZUS6YRVDLXEWKZY7NASQ/?view=visitor,1481604,86,56,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFHSOONDMBAQMHRX3L3H6U2K2QMQ/?view=visitor,11464021,26,4,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFMUNYHYYTMWF56XC2HMEVEAN3BA/?view=visitor,30417728,6,1,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG26RGOHSCJLUPBAAIIEE5KU7QWA/?view=visitor,11848100,1,17,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEP4MSLTMYGHQ23DDHTO7QSHLHYQ/?view=visitor,5488493,27,22,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHGQBZCZYQSJSXS7S2ALCSKDTSPA/?view=visitor,789463,131,141,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE7S3Q3NVVNAKE54LSBWKK3DEXUA/?view=visitor,3433822,65,73,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEEEFM7NSVS5OZ2KU4IH6J6BWNIA/?view=visitor,3848903,5,19,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEFSHGSNPMW6FFL6D7LE7GASQHJQ/?view=visitor,3587267,6,19,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGCWRZNERZPPFRFTJIPTOTZG7KWQ/?view=visitor,610930,86,74,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHREQKW4NGOC4YM2XJ7EDEUXUOMA/?view=visitor,3392010,17,36,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF6HZXK3KLEO46J5CAR2HPV3HESQ/?view=visitor,1934520,22,64,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGPXXDUJ7NFF3QMHEUJOO6ZRFVMA/?view=visitor,2161233,11,44,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGTWODDEBM2ZYIGA7E6Y6PWAFYEQ/?view=visitor,859871,99,75,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEPSBMBRCLXQVNVPHEUMXBX5OKFQ/?view=visitor,126249,159,114,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEMTTSWMWKSUOI4RTCAYDB445UXQ/?view=visitor,1840997,35,35,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGPWMZRQM3UWYG2MRA44BOID7PZA/?view=visitor,1993848,58,76,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHKNG24AHJ5TZBWGYJIJILH6HPSQ/?view=visitor,2806770,56,83,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG3VQAJGXUZQJUQTFJRI66GAOWMQ/?view=visitor,2451494,24,51,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AESIW3BOZIOSHRMB2HAHEJOCPJCA/?view=visitor,11009501,0,8,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGVWXUNAD7MKCNL6TDS4KOHJCD3A/?view=visitor,392501,326,62,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEXCYBU6YNREZBKFJTVMVIEW2RVQ/?view=visitor,486278,117,97,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGBFTR3K636JEFDWVG5C7PQ3RAOA/?view=visitor,8984811,1,5,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFB6WNNUX2UZR2X5WWO7FULXKEAA/?view=visitor,21926682,1,6,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGLXVXZ4VTXEOVGERIPIFUGBLRSQ/?view=visitor,7951597,3,12,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGPGSK3YGK5SBBUDUD2PTPDTUBPQ/?view=visitor,25913457,30,5,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEOPE2SAAPAXOVNMZEMBGSJFJFNA/?view=visitor,10302892,18,19,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFW5SWRPXDYAVFKYWL2W73RUS5JQ/?view=visitor,3594147,19,34,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHZI6UJ4XITD6PPTHOWZAGF34KUA/?view=visitor,6876026,33,15,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFA54USCWZLQWFRRHIAVUVFLZSBQ/?view=visitor,20466822,2,1,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGQZGDDMM3YAEUATBMJRGWJMWHEA/?view=visitor,599056,453,278,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFEIGOEBRSIXYKAUFPUEN5IWK6HQ/?view=visitor,27815527,1,2,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHE25FBJM73DZVCKDMR5KLH5ZUKQ/?view=visitor,1403672,33,41,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHGSEEV7A2SMHO7QO7KIGYRX3UUQ/?view=visitor,728863,250,154,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFWLLKOO6TN6K6BEFFQ74GU4QT2Q/?view=visitor,19852132,1,5,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF7D2AILQCLV6PD5DARKWCHY3UTA/?view=visitor,6500526,14,7,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEYOOCMNRMU6PQHCWAGTE6EQRDVA/?view=visitor,13842322,10,21,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHFJV4CNBWQ5QG3O7PLKKADM6DVA/?view=visitor,1141015,52,46,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEPYA2OUTVVNVYHORTMZ7W3KXJEQ/?view=visitor,84483813,77,92,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGXKNFBOQPPELCU46DR36QYPBBUQ/?view=visitor,7432030,16,30,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF4D3LZQH62LAHD2TVDOM3RYWLZQ/?view=visitor,6183585,10,13,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG5AWRERCTQEAY5OG2XKTFUJ6TYQ/?view=visitor,3664809,15,11,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGAAS4ZAVLMUKDQO2BQWOSUJZODA/?view=visitor,19677185,2,2,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFPE5MKPWEDF6GY2Y4DHAM2ETHHA/?view=visitor,1072808,54,107,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHJOCYNBW7XU3557MARXW3BKKJLA/?view=visitor,84335877,29,49,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHOBMWQTYZ6PWWZ35M2UU32EE5KQ/?view=visitor,22262209,1,1,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFUMYWO6K66MMQRKMA77EQSTFVHA/?view=visitor,50796555,2,6,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFRJUXQFEWU2XRSEVISF73KOSBPA/?view=visitor,2276342,50,29,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFJCQREDU5TG6WRH7SIBGJK7MYYA/?view=visitor,60774,343,388,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGZ52YKKMS4ANMW6LUF7ITCAI2FQ/?view=visitor,6300754,51,42,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHHAB4C5GNHFSA5FCCSNJHNJ4K4Q/?view=visitor,222808,134,131,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF7BVVGCXFQS4LIE6N2SKK7TWOOQ/?view=visitor,3354346,126,93,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFQDLJWO5PBSQYM3LVZCODENC64A/?view=visitor,9188027,3,2,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFP4QQSDS4WXWBSFIBIWHXJ6FHSA/?view=visitor,6772934,20,21,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEK2CJUI7P44JTDLOIQJSDCR5OLQ/?view=visitor,382510,99,151,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEVWDGQMS45VWSF2XMTVAYJVKIAA/?view=visitor,1054239,49,42,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGMIUFVYASHDRCDAYRPBBYWXXSRA/?view=visitor,24961550,0,2,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHI4YFLDMBS6BMLFC5FSNE4H5XMQ/?view=visitor,6663168,16,39,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFNOTPIQADUKPW6GPYZEATWI33WQ/?view=visitor,20913313,4,9,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG627IXSWFG4XHWL4VGJO54I5FKA/?view=visitor,9750931,0,14,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGTCVTL7L5OTKAONQKFPPVHI7JWQ/?view=visitor,162374,170,223,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEEYMPBJPPDHF5HTQX6IQKPYQ6BQ/?view=visitor,484495,49,123,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHQBX7JY5JXHTOUUIPIKTLJKNKHA/?view=visitor,84461745,1,13,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGFOEC62S5FHVGC6W4WVB25TG5TA/?view=visitor,1073642,50,59,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFOMKORW6HSM7KIA4MOFLVXUW3HA/?view=visitor,10018157,6,3,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHBYSUWHSADTJZ55O7CHRKUHBQZA/?view=visitor,7422503,8,6,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGO6RFM6QIA3LWO6MRKTW3DVNEBA/?view=visitor,84027,640,206,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG3RFYOC45JAEDT5QCIIH3KWNTXA/?view=visitor,1659578,58,153,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHTZM5FA2P6IY3GJRYLL7MQSJL5Q/?view=visitor,8453874,1,16,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH5PCASLBOKZBJVCTN4Q4K77PHRQ/?view=visitor,14776693,1,2,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHPQ4GQK3DB6I4VZNIY7HNLLE33Q/?view=visitor,46102430,72,4,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE3MVVHPSCM5IQN5GYOGY24NJ4UA/?view=visitor,20279034,2,4,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFBITXYB4RJGLDADO4XP53SZZCUQ/?view=visitor,1412004,14,33,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHUHNOBTFGUBMVKZKXOET52XHLJA/?view=visitor,32634781,4,2,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHYHTDVD5WORNTNJAQGF3IMRN4TQ/?view=visitor,356797,47,81,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGBRJZRLBIG54BPB5YYS7FP5SIXA/?view=visitor,1954370,53,39,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGIMX5RMOW72L3ERWU7R7JA2PGQQ/?view=visitor,2559710,6,23,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFVS3QZJXORH5E3DV7UWPFTD72AQ/?view=visitor,46796964,1,2,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFPOI3FGJGXY7YUDVWMVB3SBK64A/?view=visitor,17379355,9,2,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGYOH4GZ6HUVMW2KETDR2N2HEEQA/?view=visitor,8063418,7,7,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHTOCASYU6C2HTZBFNE5NJLBJJFA/?view=visitor,6840923,11,26,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFBDZTQ2PDPYMJE2DULOHQQOMTIQ/?view=visitor,11087826,8,6,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEGHXALXDMDILVF76XEKMIRYOPDA/?view=visitor,854753,37,75,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEHDR32RDO4YU6AAYPMA7NGLZA3A/?view=visitor,51421133,1,3,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEJBWGSEXAAQXU4X4T5VU4ODXICQ/?view=visitor,7998626,11,16,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE73D2FGANWVB26PAYVGBEGFUUJQ/?view=visitor,12752364,0,6,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG7UTCSX34DGLVDLWXMOKXAVGWYQ/?view=visitor,3331956,145,60,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH6IY5SYWUTQ677YJCDPGYQM7RPQ/?view=visitor,14674276,14,10,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG5Q46YFB7I56HWI3S2SQ7N647FA/?view=visitor,5786364,1,26,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHFKU3HGAN2A7IJP5MSJODMS7B4A/?view=visitor,16100885,1,4,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHEY4DDP3IADXMRYPQA3OBR4TR4Q/?view=visitor,2391115,24,23,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF5D4PF664YSOUZIGQPG4R2OK2ZA/?view=visitor,11210444,8,15,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGX3JSJAY3Q6LLGMG2ABAZZGAUNQ/?view=visitor,346901,85,64,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEWIMCTXZFQL3KXNEMGONOXCRRZQ/?view=visitor,1115880,100,77,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGQ4JTYKRZNCXCAN2XJFKI4VFNZQ/?view=visitor,274312,456,27,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG7XKSIBHEZU26VSJGROA565TRLA/?view=visitor,24010662,3,2,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGE6IMMSX6TAT5FJQFP7A7MX5Q7A/?view=visitor,1365940,29,40,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF3U2NHK6ROY6IJ7PRTMJMAGSTWA/?view=visitor,3878513,19,49,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AETI4CGWWYFOBHTUYHCUZ2OHTT5A/?view=visitor,2211041,45,30,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG2ST4NY526PLULTBPI2CG2PUIPQ/?view=visitor,965836,36,146,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE7TXGSJFRVYM4DUHXOJJBAARPVA/?view=visitor,2469920,14,20,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHVADTHOKSDIKJ2ZURQDKZWW3WPQ/?view=visitor,7085988,24,43,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGXQYWS6O5JC5RRXAJJHGNGHIS7Q/?view=visitor,2296759,15,9,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEZV5W3LNMSYGCXTNLQWAVQUAK6A/?view=visitor,900612,96,61,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGWZ63CZOBA6ULBUPRNX4EE3SN3A/?view=visitor,6790173,3,33,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHNLB5E5L5KYEFCNOMJV36ETIDLQ/?view=visitor,188893,79,87,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFSIPU2GE523AERZUZNCYRDUSJJA/?view=visitor,9020516,19,16,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGA4DOOAZI47PKHSE7UMOUT3TY5A/?view=visitor,1701879,110,54,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEBDUIIL3KL56TS7527BKBRCQUVA/?view=visitor,4781806,41,40,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGIZIYDMVIPKZ3KRWTOFKQO44NTA/?view=visitor,84386539,6,12,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHAQYJTFFTFJGRHRHJ2I73ZPNHJQ/?view=visitor,3127698,4,32,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGDNDPTMPTABDNIYR7LFUTJL3YLA/?view=visitor,52991812,5,3,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFJU6ADXLZJEVHKQQIASRZ2UOCXA/?view=visitor,1531676,58,61,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHEUCVG5NRRLU5MW4ZBUYM37O7LA/?view=visitor,14633153,1,15,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGY5RBUHCVTUGYFVS42WTBHJHL2Q/?view=visitor,1442802,25,17,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFZRT5DB3VWGV5RKZSTTMVL3TR2A/?view=visitor,2239278,5,39,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHXTVXKZY64T2Y3LRKGDNXLOUWXQ/?view=visitor,531322,370,103,Public
