author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Ben,/gp/profile/amzn1.account.AF7K2B4VUQRX4YWMNHUQFX2AI2NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2018",1,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"According to the Amazon website this item would fit my 2018 Chevy Equinox. I was specifically concerned about it fitting the back bench seat which has a 60/40 split.First allow me to address the bucket seat covers. Well they fit over my seats they interfere with the operation of the seat adjustments controls. My passenger seat does not have electric controls and instead has levers. The seat cover on the passenger side interferes with the lovers so they do not operate.The back bench seat cover has issues as well. My Equinox does not have removable headrests so the very first thing I had to do was cut holes in the back part for the entire headrest to go through which meant very large holes instead of small holes for just the poles. The directions show attaching some silver clips to the elastic straps and then clipping them to the back of the seat but I have nowhere on the back of my seat to a heat them. I have no way to attach the bottom elastic straps to anything underneath the bench seat. I am unable to connect them to the other side of the bench seat elastic straps because of the design of the seat there's nowhere for them to go through. The back part along with the extremely large holes for the headrest also do not fit evenly around the bottom of the back rest. So the sides specifically the lower Corners Bunch up and then the entire bottom wants to pull off of the backrest.Overall this is the worst $23 I have spent. I would like to return it but I cut holes in it so it is no longer resellable. I would strongly recommend that nobody purchase. I think I would have better luck sewing a sheet and making my own seat cover.Again, per the Amazon website this would fit my car but it does not.",Worthless,Color: Charcoal GrayVerified Purchase,509 people found this helpful
Melody,/gp/profile/amzn1.account.AEAKMSUMT4VRACVYCDFA7MZSG57A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2019",1,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"24 bucks for new seat covers? For front and back seats?? I was extremely skeptical but I figured I could always send them back if they didn't work. Well I'm keeping them! Installing the front seats is easy, but the back seat I needed a helper. Instructions that were included could have been a bit more detailed when it came to the back seat installation. They look really nice!! There might be a couple of wrinkles here and there, but not too noticeable to write home about. The head rests in the back seat were definitely too big so I just left the head rests off. BUT STILL, 24 bucks for these covers are well worth it.",Fits Ford Escape great!,Color: Charcoal GrayVerified Purchase,272 people found this helpful
Brandy Morgan,/gp/profile/amzn1.account.AHLACPL5LPHD7XKYIH6SI2ILDHEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 17, 2018",5,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Does not fit a 2014 Camry LE.My husband and I have worked on this for several hours now. It simply does not fit. I do wish I had known that before wasting my time and money. I normally do check the reviews but I stupidly believed that the function that allowed you to plug in your vehicle information and only be shown items that will fit would work. Obviously no one at amazon is checking that the seller tells the truth on that.I am bitterly disappointed and frustrated. One of the straps just broke as we were attaching it.  One of the headrest covers has a hole.I do understand that you can't expect much at low prices, but this doesn't even meet my lowest expectations. It's literally deforming my seats in the back to the point you can see daylight through the gap with the trunk open.",NOT for a 2014 CAMRY LE,Color: Charcoal GrayVerified Purchase,282 people found this helpful
Music Fan,/gp/profile/amzn1.account.AH4QB4EIHG5C4ATHWVRGL2XYQGPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2017",0,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,4.0 out of 5 stars,Not high quality. Too lazy to return. Not expensive. I should hsve known the quality of fabric wasnt good.  Update. Out of the the vendor credited back my purchase. I did not even ask gor one. Now i must give them a couple xtra stars. Buy something else from them as they stand behind what they sell.,Low quality but most honest vendor,Color: Charcoal GrayVerified Purchase,263 people found this helpful
Lucinda Reza,/gp/profile/amzn1.account.AFYKJAKXZLTRORA45STXEORIFFNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2018",2,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"My expectations werent super high considering the price and mixed reviews. I have an older car (2001 Toyota Solara) that's a great commuter but the seats were looking really weathered. These were only $25 and I'm pretty happy with how they look. They might need a little extra tucking and pinning here depending on what buttons/levers you have to move your seats and if there's a lining between the trunk and back bench. Other than that, it's a big improvement for the look of the interior of the car. I'm happy with this purchase.",$25 well spent.,Color: Solid BeigeVerified Purchase,156 people found this helpful
YariCanas,/gp/profile/amzn1.account.AEI6VVNABCWKHWLG2SQZIDWHAIKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2017",2,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"These seat covers are GREAT for the price! You get why you pay for and they are a cheaply material but they get the job done and they look great.  I have a 2017 Mazda CX-5 and of course I wanted to protect my brand new seats, they fit perfectly. Granted, only if you follow the directions and install them right. Might also need a hand because it’s not easy to install alone but I’m very happy with the how they came out and how my interior looks.",These seat covers are GREAT for the price,Color: Solid BlackVerified Purchase,131 people found this helpful
Beau,/gp/profile/amzn1.account.AGA3OWATSUIWRRVDOFBFUXD2YG2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2017",0,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,4.0 out of 5 stars,"Before buying these seat covers, do a little research in the reviews and questions sections. Try to find a review for the type of car you have before purchasing. There are a lot of negative reviews on these covers because they are ""universal fit"", but they obviously won't fit every type of vehicle perfectly. If you can find a review that is on the vehicle you have or a similar model, that will greatly benefit you before buying these.I purchased a set for my 2011 Ram 1500 pickup after I saw another reviewer has success with these in their 2012 Ram 1500. I really only wanted the front seat covers for my bucket seats, but decided to get these since they included the 2nd row seating too.The front two seat covers worked perfectly, 5/5 stars on that part. They are fairly easy to get on, but they do require a little bit of time and effort. They fit snug which makes install a little harder, but the snug fit is good in the long run. The headrest covers were easy to install as well.The 2nd row seat covers is where they lose a star on the review. The cover for the back of the seat has a zipper to accommodate different types of seats (40/60, 50/50 split), but the bottom seat cover does not and is all one piece. Depending on the vehicle this may work, but in my case it didn't. The back seats in my pickup are a 40/60 split, so you can fold one seat up on the driver's side or two seats up on the passenger's side. If I were to put this cover on it, I would have to fold the whole row of seating at once. Because of this, I decided not to put the covers on the second row seating.One other minor complaint: the front seat covers do not have a hole in the back of them to accommodate the back-seat pockets that are on the backside of the front seats. So if you like to use those for storing maps and such, they will be difficult to get to.Overall though, these are great seat covers for the price if they fit your particular vehicle.",Great seat covers - do your research first.,Color: BlueVerified Purchase,339 people found this helpful
jschutzm,/gp/profile/amzn1.account.AGNJLKS36VTVAZBRDVAFMQG25FJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2018",0,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,2.0 out of 5 stars,"NOT suitable for Minivans with collapsible rear seats or ""stow-n-go"" seats. Most minivans, now-a-days have the ability to collapse the rear seats down flat or into the floor. The 2 piece rear seat cover and straps are not designed for this.The back seat covers are ONLY designed for a straight folding bench that doesn't not collapse into the floor.The 2 piece design of the back seat is EXTREMELY hard to wrap around and secure.I would NOT recommend this car seat unless you have an old-school straight across bench seat in a late model SUV where just the top folds down onto the seat.",NOT really suitable for Minivans,Color: Solid BeigeVerified Purchase,57 people found this helpful
Customer since 2004,/gp/profile/amzn1.account.AE2ZO7PJNBVXS4KA5XBTHIK2R3LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2019",0,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Bought these in Sept 2019. Finally got the time to open the box in Dec 2019. I read the instructions. Then I proceeded to install the driver's seat first. Hmm, first impression of the fabric was, wait what...this is junk. But I moved forward and tried to do the best I could because my interior is in pretty fine condition and I want to protect it. So I kept going. Then I noticed it doesn't fit the head rest. Kept going, doesn't fit the back, doesn't fit the seat. Sloppy, poor quality. Junk. Pretty in the pictures online but no way you can get them to look like that in your truck unless you take the seats out and even then, they don't fit right at all.Okay, I know it's a few months but I asked anyway. Vendor says ""order closed""... Okay, I was waiting before I did my review and the vendor has a right to refuse seeing I took this long to even open the box (I opened it last night around 11:30 pm, I normally work nights...like 7/12's) and spent a few hours trying to deal with this, finally. But I have a right to review the entire experience. I won't be purchasing from this vendor again. For multiple reasons.Point of reference: in my family we tend to start buying Xmas presents early, some as early as July to make it easier to afford or capitalize on a deal. Hence buying a product, open the shipping box to ID the item but not opening the inside  package is common. I see now I have to open the entire item, actually try to fit it asap or I risk getting screwed or embarrassed at Xmas because of events like this and THAT is why I won't return to this vendor: failure to stand behind their products.",Crap.,Color: Beige On BlackVerified Purchase,14 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AHT2YPWCJCCTWJ5FTW6G2AHQPPGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2018",0,,https://www.amazon.com/PolyCloth-Black-Blue-Seat-Covers/product-reviews/B01FKQW0SS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Not the best quality. Thin material. Front seats installed fine. Bench seat was another matter. Went to watch the company video and its in fast forward and short. Also doesnt show how to install in my style of car which has a non removable carco cover that attaches to back of bench. Cant reach thru to connect any straps to hold cover in place. Called companys customer service and asked for help installing. Girl asked for our order number which I didnt have and thought was irrevelent since I told her what model car I had and was told it would fit my car. She HUNG UP ON ME! Tried calling back 3x and wouldnt answer the phone. Finally got thru and again said I wanted to talk to someobe re install. She kept talking about returning. Finally got her to see if someone was available to talk to. Nope! Said she would have someone call me. Ya, believe it when I see it! Everything is being returned.",Worst Customer Service Ever!!,Color: Beige On BlackVerified Purchase,23 people found this helpful
