helpful_votes,page_url,total_review,visibility_status
378,,130,Public
238,,20,Public
239,,114,Public
160,,15,Public
153,,102,Public
66,,46,Public
85,,19,Public
108,,64,Public
"1,614",,333,Public
53,,9,Public
16,,9,Public
23,,51,Public
"8,700",,"1,472",Public
7,,18,Public
17,,46,Public
299,,208,Public
2,,7,Public
36,,36,Public
56,,34,Public
101,,109,Public
15,,17,Public
45,,50,Public
30,,28,Public
128,,94,Public
67,,64,Public
91,,92,Public
108,,112,Public
"1,311",,"1,497",Public
"27,558",,"1,162",Public
37,,18,Public
56,,16,Public
75,,70,Public
232,,36,Public
125,,147,Public
14,,16,Public
214,,39,Public
70,,81,Public
50,,36,Public
"8,639",,786,Public
"1,883",,"1,126",Public
698,,140,Public
182,,106,Public
215,,526,Public
4,,10,Public
19,,23,Public
4,,7,Public
43,,28,Public
3,,10,Public
221,,82,Public
59,,50,Public
27,,77,Public
16,,67,Public
71,,56,Public
80,,87,Public
20,,37,Public
,,,
334,,380,Public
60,,54,Public
25,,46,Public
819,,153,Public
416,,284,Public
79,,53,Public
36,,32,Public
125,,128,Public
204,,282,Public
364,,16,Public
34,,39,Public
78,,49,Public
108,,86,Public
24,,12,Public
"1,432",,334,Public
47,,24,Public
46,,53,Public
1,,28,Public
40,,74,Public
593,,68,Public
47,,57,Public
77,,45,Public
133,,82,Public
66,,88,Public
829,,87,Public
19,,81,Public
29,,25,Public
106,,115,Public
198,,116,Public
334,,140,Public
228,,91,Public
965,,412,Public
121,,80,Public
25,,34,Public
47,,76,Public
30,,41,Public
12,,24,Public
79,,108,Public
1,,3,Public
262,,92,Public
104,,29,Public
551,,405,Public
392,,162,Public
"1,135",,652,Public
224,,204,Public
5,,20,Public
496,,331,Public
10,,11,Public
47,,53,Public
6,,33,Public
12,,57,Public
56,,37,Public
82,,39,Public
114,,390,Public
11,,14,Public
9,,38,Public
"4,082",,458,Public
27,,61,Public
68,,95,Public
110,,131,Public
62,,25,Public
205,,103,Public
169,,56,Public
18,,30,Public
0,,18,Public
12,,56,Public
59,,43,Public
13,,41,Public
4,,27,Public
"1,414",,89,Public
454,,169,Public
378,,381,Public
498,,216,Public
24,,55,Public
140,,104,Public
0,,19,Public
212,,214,Public
259,,103,Public
7,,13,Public
105,,58,Public
14,,6,Public
9,,44,Public
12,,32,Public
68,,108,Public
26,,26,Public
127,,164,Public
21,,22,Public
165,,74,Public
23,,42,Public
35,,68,Public
31,,39,Public
166,,57,Public
448,,405,Public
67,,41,Public
6,,20,Public
86,,69,Public
17,,35,Public
23,,49,Public
828,,205,Public
190,,40,Public
1,,23,Public
50,,68,Public
199,,72,Public
51,,64,Public
6,,20,Public
52,,51,Public
67,,108,Public
24,,16,Public
10,,17,Public
49,,77,Public
9,,46,Public
1,,21,Public
33,,55,Public
"1,633",,"2,644",Public
5,,35,Public
15,,36,Public
6,,54,Public
7,,12,Public
35,,44,Public
45,,63,Public
97,,61,Public
19,,21,Public
35,,57,Public
33,,29,Public
557,,216,Public
17,,29,Public
72,,53,Public
7,,27,Public
404,,255,Public
38,,36,Public
0,,32,Public
62,,79,Public
43,,31,Public
104,,63,Public
34,,117,Public
39,,82,Public
10,,52,Public
69,,80,Public
9,,63,Public
12,,15,Public
112,,96,Public
34,,143,Public
206,,128,Public
7,,64,Public
19,,28,Public
32,,21,Public
49,,22,Public
253,,381,Public
22,,107,Public
5,,20,Public
221,,155,Public
,,,
172,,64,Public
87,,64,Public
314,,192,Public
97,,23,Public
12,,38,Public
7,,25,Public
37,,52,Public
103,,54,Public
45,,70,Public
64,,190,Public
1,,13,Public
616,,419,Public
14,,46,Public
73,,87,Public
102,,86,Public
205,,70,Public
52,,105,Public
62,,236,Public
93,,135,Public
13,,37,Public
1,,10,Public
874,,191,Public
102,,834,Public
13,,109,Public
54,,44,Public
5,,13,Public
87,,52,Public
5,,28,Public
2,,9,Public
134,,35,Public
121,,120,Public
171,,70,Public
5,,15,Public
217,,188,Public
6,,25,Public
27,,72,Public
18,,33,Public
42,,36,Public
52,,68,Public
502,,204,Public
32,,27,Public
25,,27,Public
32,,32,Public
70,,30,Public
12,,47,Public
2,,40,Public
4,,60,Public
23,,17,Public
56,,67,Public
72,,78,Public
36,,35,Public
94,,76,Public
19,,39,Public
51,,73,Public
77,,48,Public
3,,41,Public
"1,122",,83,Public
27,,217,Public
14,,26,Public
47,,24,Public
30,,106,Public
10,,47,Public
331,,100,Public
0,,10,Public
36,,99,Public
110,,83,Public
8,,33,Public
25,,38,Public
89,,342,Public
156,,100,Public
6,,35,Public
2,,59,Public
15,,145,Public
30,,38,Public
30,,209,Public
5,,18,Public
0,,20,Public
5,,25,Public
7,,17,Public
10,,27,Public
0,,9,Public
8,,95,Public
982,,481,Public
2,,48,Public
44,,138,Public
3,,54,Public
20,,52,Public
205,,190,Public
4,,28,Public
25,,108,Public
88,,173,Public
57,,217,Public
34,,74,Public
6,,31,Public
81,,83,Public
170,,129,Public
11,,45,Public
53,,59,Public
119,,69,Public
108,,68,Public
75,,68,Public
9,,14,Public
5,,17,Public
35,,82,Public
148,,268,Public
4,,55,Public
41,,34,Public
18,,83,Public
34,,110,Public
59,,25,Public
20,,76,Public
126,,141,Public
17,,169,Public
17,,45,Public
189,,31,Public
29,,29,Public
17,,50,Public
20,,26,Public
485,,44,Public
13,,23,Public
2,,23,Public
34,,57,Public
59,,380,Public
83,,94,Public
12,,35,Public
218,,129,Public
71,,24,Public
25,,44,Public
"4,021",,"2,777",Public
15,,33,Public
22,,13,Public
22,,14,Public
17,,37,Public
9,,18,Public
215,,146,Public
1,,16,Public
,,,
15,,33,Public
,,,
17,,70,Public
,,,
34,,23,Public
,,,
,,,
111,,56,Public
4,,19,Public
,,,
15,,32,Public
,,,
41,,141,Public
55,,187,Public
,,,
,,,
,,,
17,,68,Public
,,,
,,,
,,,
69,,87,Public
265,,49,Public
,,,
,,,
,,,
16,,56,Public
,,,
,,,
,,,
,,,
16,,48,Public
6,,41,Public
2,,62,Public
,,,
24,,47,Public
13,,65,Public
7,,26,Public
31,,52,Public
61,,114,Public
744,,243,Public
92,,238,Public
6,,29,Public
31,,91,Public
5,,33,Public
24,,191,Public
1,,10,Public
23,,97,Public
0,,18,Public
64,,86,Public
42,,21,Public
1,,20,Public
21,,101,Public
130,,50,Public
8,,32,Public
1,,13,Public
15,,33,Public
694,,124,Public
119,,95,Public
5,,17,Public
123,,130,Public
5,,59,Public
78,,117,Public
22,,24,Public
15,,36,Public
2,,36,Public
350,,94,Public
24,,38,Public
2,,18,Public
97,,29,Public
216,,156,Public
63,,53,Public
27,,81,Public
265,,722,Public
233,,302,Public
6,,59,Public
9,,17,Public
882,,449,Public
23,,73,Public
6,,26,Public
14,,48,Public
59,,72,Public
17,,76,Public
67,,95,Public
6,,23,Public
4,,42,Public
280,,118,Public
14,,24,Public
231,,356,Public
9,,20,Public
2,,19,Public
652,,947,Public
14,,82,Public
16,,25,Public
45,,33,Public
6,,12,Public
33,,15,Public
1,,96,Public
21,,222,Public
9,,40,Public
17,,83,Public
63,,60,Public
38,,38,Public
1,,11,Public
19,,82,Public
88,,90,Public
5,,60,Public
16,,13,Public
0,,32,Public
40,,54,Public
461,,573,Public
122,,72,Public
26,,43,Public
29,,96,Public
48,,122,Public
42,,44,Public
12,,56,Public
7,,48,Public
77,,161,Public
13,,91,Public
1,,32,Public
41,,72,Public
94,,137,Public
1,,6,Public
23,,56,Public
73,,70,Public
191,,69,Public
26,,27,Public
54,,39,Public
206,,117,Public
58,,73,Public
80,,66,Public
8,,47,Public
20,,55,Public
276,,452,Public
45,,193,Public
47,,53,Public
3,,15,Public
40,,81,Public
25,,32,Public
114,,68,Public
46,,136,Public
