helpful_votes,page_url,total_review,visibility_status
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE3KPSHETOWARULR37F3GLG5ZXEQ/,70,Public
278,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHSRQRCDJGXCFRE2J43LBA6OQ64Q/,209,Public
111,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AH3BTDIAWYWLHEY75C5XPSVXHVEA/,17,Public
40,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFFKI4TN3AUQWJB5TZ4TZYJFVEPQ/,37,Public
19,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHFEHDIKIRXYL7NSDAQZYGAEWSGQ/,24,Public
81,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHDH6N4B5O7CQ3JB22JWZNK3CRAQ/,74,Public
52,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF4MFP3XQNTP4BMOCAV4S6LUKRJA/,99,Public
123,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AENE355II7PLBW7NU5IFF4IZ7XXA/,55,Public
393,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGAGVCKMS35HHJ36M4DI2DIKVGQA/,386,Public
66,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEK4WA6WMM2BDBYSNAYBRU2HGZ4Q/,56,Public
291,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHYBZUAAE2TISK3JB6A4Z65BBWVA/,219,Public
85,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGJJ6JGY5FP247OCJFY3SUH7META/,79,Public
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFLQQAPL2O6AZ3KC4QZAA3MNRLFA/,6,Public
58,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHJKNXOX4HQC7E4LROJ4RTAWFRLQ/,94,Public
77,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHLQYUCYW5HEPFLZLXRWR5JRL5UQ/,187,Public
61,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHBAHALG3DL6JQMKMFNWIZXU3QYA/,82,Public
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE7F4I66SQCFDTYLVQJW7XQAMLKQ/,7,Public
10,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHS7QNHU7H5BINTJAUEWZN5R3U4A/,66,Public
65,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AETO44T5HNZN2QWKWW42FLWIVSFA/,148,Public
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEWLJXTJ5UML4SG3XDDJRUFXB75Q/,30,Public
163,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGXPB4AL6GOF3BTTYQO3MRRXOZ7A/,102,Public
26,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGL46J3KY2ZEGGADTXDJI3GNJRNQ/,139,Public
29,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFYBEE3OV55QWB2OL4NAL7W7I5LQ/,41,Public
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFC4VXMB7ZP4ZBF5WFXMJ526PY3A/,10,Public
17,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEX5XEWAVIQZDU7QEQBL22FSIRSQ/,89,Public
