helpful_votes,page_url,total_review,visibility_status
"2,362",amzn1.account.AHXC2I6S4EPTLZVREO7PNT5RXMCQ,507,Public
837,amzn1.account.AFBGAGALRTBPUQPXL2ADFIPYAYWQ,10,Public
511,amzn1.account.AFN6MJA3ZLQZZ25WWGWKECIQGADA,6,Public
511,amzn1.account.AFCZN3PWHO3QCHFC5OTX72PVC2IA,10,Public
298,amzn1.account.AF7QQNGVE5L67NMP2LHFBGCY53AQ,3,Public
376,amzn1.account.AF2VQVG4MRZIP4INH45AAAKZ6PRQ,21,Public
397,amzn1.account.AHW3A4MHW6RV74WPL2MB4IDPXEQA,55,Public
"1,111",amzn1.account.AFFAHDCNLJ7E3HVOXDMB4HUMM7HA,452,Public
122,amzn1.account.AHGVHRU3JBMIKN5CFVDYOBZ3PR4Q,18,Public
239,amzn1.account.AFUFX4EILG6VHYM7U7WCZCFSMOJQ,24,Public
"2,362",amzn1.account.AHXC2I6S4EPTLZVREO7PNT5RXMCQ,507,Public
837,amzn1.account.AFBGAGALRTBPUQPXL2ADFIPYAYWQ,10,Public
511,amzn1.account.AFN6MJA3ZLQZZ25WWGWKECIQGADA,6,Public
511,amzn1.account.AFCZN3PWHO3QCHFC5OTX72PVC2IA,10,Public
298,amzn1.account.AF7QQNGVE5L67NMP2LHFBGCY53AQ,3,Public
376,amzn1.account.AF2VQVG4MRZIP4INH45AAAKZ6PRQ,21,Public
397,amzn1.account.AHW3A4MHW6RV74WPL2MB4IDPXEQA,55,Public
"1,111",amzn1.account.AFFAHDCNLJ7E3HVOXDMB4HUMM7HA,452,Public
122,amzn1.account.AHGVHRU3JBMIKN5CFVDYOBZ3PR4Q,18,Public
239,amzn1.account.AFUFX4EILG6VHYM7U7WCZCFSMOJQ,24,Public
89,amzn1.account.AHLM4NTQV3GSZRKO27KNTBH2BGRQ,3,Public
208,amzn1.account.AEU425QOI7HANHJLWIXF6LY3YAPQ,10,Public
221,amzn1.account.AGDK7DPGZPCTIFFDT2TVYH6LQLKA,93,Public
872,amzn1.account.AGRC4NX2BMPIIK2YHFNUG2BJYRLQ,393,Public
373,amzn1.account.AGAUIJWIFPHSVS2WUNWCRHGZFSTQ,441,Public
61,amzn1.account.AE5VVKFUM4SCGWNBMD3XE7F3VH4A,19,Public
70,amzn1.account.AHYNWOWDQXB6FSKLD4LZAA6KCCOA,44,Public
416,amzn1.account.AHYVYGV2AOG2H7Y64RUZJIAL43IA,61,Public
293,amzn1.account.AHZNB2MCTCYHMKHDAWQIE2VYMYRA,50,Public
186,amzn1.account.AHSBZUGWYG62KF6B7WEGJ3XSFLBQ,25,Public
55,amzn1.account.AGI56JGSTZ2YVEJWUR7BWFTHRWNQ,43,Public
44,amzn1.account.AFUQRI7TMLSX4APD2NCEVWM65LUA,5,Public
769,amzn1.account.AGRU2MQMAJ73BV3DG7ZJB6YOLYHQ,181,Public
22,amzn1.account.AGOGJVDDE3EHA4V62ELDJFQYHGUA,11,Public
279,amzn1.account.AGMMTVL66LLAJUCPEDKLRWGWUD2Q,118,Public
68,amzn1.account.AEVM5QUOW7IX2TVD2OIXT2UQQPGQ,27,Public
189,amzn1.account.AE4E6KQMMTMWFVB3UFHWDZ622PLA,26,Public
75,amzn1.account.AGW4MJYTFKQAV55LLISXJ56ZUKBA,32,Public
24,amzn1.account.AGQBKLEOFAM43CKSBYV6BUSKCXYQ,1,Public
20,amzn1.account.AHR64EIASIIBGMEPOF7ENNA6K76A,12,Public
263,amzn1.account.AH3AOK4SN7CADJDRRFOR6PRQLCQA,134,Public
15,amzn1.account.AHBRHIFKKBN2AAD4DS7Y2DOXLYAA,22,Public
23,amzn1.account.AE7LOI63ZRQ6PMUYWKJGAVV2CQHA,43,Public
123,amzn1.account.AG7J6ITUGIIT4DXTLIJFELMLINHQ,42,Public
38,amzn1.account.AHROSGGT3Y5J5URQGSF6DSKR4OWQ,23,Public
585,amzn1.account.AG45G4JDTPKHCXFVUIZMG4TKMFGA,234,Public
69,amzn1.account.AFQLV4CF2NU3Y5KTRWZXMTXEJ7QA,70,Public
4,amzn1.account.AFCKK7RKDQLRD45EBCVP7NO35HPQ,15,Public
18,amzn1.account.AFDQCCY7TRK5ZRGZWUHTDUUDSNLQ,21,Public
23,amzn1.account.AGJ3F7QTKPZTN3OFOJHTNCAC2ODQ,10,Public
292,amzn1.account.AG5UNKZARBEH7JG6SWLSUYOE4JQQ,32,Public
96,amzn1.account.AEBIM4T5FZ2LZNIS3DIF34KWXWFA,121,Public
428,amzn1.account.AG4Q6YXM5RL7XTQGDEETLNSXBBIA,234,Public
818,amzn1.account.AGR7RWNXLR2EQNCP2XMMSNLRVMBQ,257,Public
104,amzn1.account.AEMP4I6KA3DNGXQE3LPMO6LXDHSA,79,Public
46,amzn1.account.AFF4A2VNTBOLB77WAGHNHCPRL2ZQ,34,Public
