author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
S.C.,/gp/profile/amzn1.account.AHIULA4SQQN2ZTBFTWILE532RHRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2017",0,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,4.0 out of 5 stars,"This is a very good quality suitcase.  It was the first hard case that I've bought.  For the most part, I am satisfied, but I wish I had known a couple more bits of information before I purchased.  If you are also buying YOUR FIRST HARD CASE, read these IMPORTANT TIPS.  TIP #1: This case closes with a ZIPPER ONLY.  It does not have a latch.  Zipper-only hard cases are more vulnerable to malfunction because zippers can break or split apart with stress or excessive wear.  If the zipper splits on this case, you do will have a latch as a backup method to keep your case closed and you may find your self in a predicament when you need to check your broken-zippered bag at the airport.  Therefore, if you buy this case, be sure to also buy luggage straps.  Luggage straps are extremely effective to keep your case closed and will help prevent excessive stress or damage to the zipper.  When buying luggage straps, write your initials on each strap with a permanent marker.  This will not only help identify your bag in a busy airport, but also make the straps less desirable for thieves.  TIP #2: I bought the (very large) 28-inch version of this case because I wanted to have plenty of space to pack for long international trips.  In hindsight, I wish I had bought a size or two smaller because filling up a case this big with normal items like clothing, shoes, and toiletries will almost always put you over the airline weight limits (and be very heavy to lift).  The case is very light, but I can only fill it up about 75% to avoid paying the ""excess weight"" fees.  With the case being 25% empty, I have lots of open space in the bag and my belongings bounce around inside.  When I arrive at my destination, I often find my loosely packed belongings out of order and disheveled.  For my next suitcase, I will buy something a tad bit smaller so I can fill 90% or 100%.  When filled to 90-100%, my belongings would be tightly packed and more secure inside.","Great Product, but read this IMPORTANT ADVICE if shopping for your first hard suitcase",Size: Checked-Large 28-InchColor: BlackVerified Purchase,"3,475 people found this helpful"
julie,/gp/profile/amzn1.account.AFKTIGYATELYZYRBKZTCNQDSBA2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 22, 2016",8,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"Samsonite Omni PC Hardside Spinner 20, Caribbean Blue, One Size          My last carry on suitcase served me well for over 12 years, accompanying me on countless trips, usually over-stuffed, through winter weather, through slush and rain and dragged across the cobble-stone streets in Berlin. In the last couple years it began to show it's age, but it wasn't until the handle finally ripped off and the inner lining tore a small hole on my most recent trip that I admitted it was finally time to move on.My initial inclination was to buy something cheap - I don't need fancy luggage, I got student loans to pay... So I was poking around and looking at options in the $30 - $40 market, and there were some that looked ok. But then I would dig into the reviews and read about them breaking on the first trip, or having stuck wheels or finicky handles... Not feeling satisfied I put off the purchase for a while. I went to a store and looked at some of these models in person, and I was startled by how flimsy they felt in person. They were not built to handle the abuse of transatlantic air-travel. Feeling ambivalent, I put off the decision yet again.Fast forward to Tuesday of this week, no suitcase purchased, my flight is Friday morning. I pull my old trusty carry-on out of storage and seriously debate taking it on one last journey... just one more time?? The suitcase does not want. So I come back to Amazon and search again until I find this suitcase. It's not super cheap, but it's not expensive either, and it has a great color, and good reviews, and it sturdy in the photos... I'm still undecided, but, well, clock is ticking, I bite the bullet.Suitcase arrived just in time for my flight :-) My roommate carried the box upstairs for me this afternoon and when I thanked her, commented on how light it was. As soon as I open it I am relieved, this is a strong and sturdy suitcase, and it looks smart. The handle is long, and slides out easily, doesn't rattle around like those other flimsier models did. Wheels are seemingly good quality. The body looks quite durable and scratch resistant, the zipper is good quality, oh and there's even a lock. It holds a lot of stuff for how small it is, and it is expandable which is helpful for people who sometimes overpack.UPDATE: Suitcase held up perfectly over 4 four flights over the holidays, on two of which it actually had to be checked because the flight was very full. Not a single scratch or dent, no signs of wear, and it was easy to travel with - rolled smoothly and easily, sturdy handle.","Smart suitcase, looks like it is built to last",Size: Carry-On 20-InchColor: Caribbean BlueVerified Purchase,"1,057 people found this helpful"
Anne-Michele L.,/gp/profile/amzn1.account.AHZ7ZHVPVN75VEVNUOOZINEMLWFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2016",0,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"Finally got the chance to use this luggage set.  Just spent nearly a month touring Europe with this set.  We flew to Paris from Chicago.  Then we flew from Paris to Madrid and then from Madrid to Rome.  Then we took trains all over Italy, a cruise throughout Greece and some other stops in Monaco and France.  We carried not only enough clothes for a long trip but we also got married in the Greek Islands so we also had a wedding gown and tux in here as well.  To say that our luggage needed to be spacious, easily maneuverable, and strong enough to bear up to that much travel without wrecking our clothes is an understatement.  We chose Samsonite as my previous set was 16 years old and still going strong.  To see how the all wheel luggage performed we went to a nearby Samsonite store.  The ultra lite series seemed entirely too flimsy for our needs and we decided on this set.  I read all the reviews online and, despite being concerned about the one review I saw about the large bag being beyond regulation size, I ordered this set.  Now on the other side of our trip I can tell you not once did any airline mention the bag's total dimensions (to be honest I've never seen an airline baggage handler with a tape measure and really think they only care if it makes weight) and how many times we discussed during the trip how great this luggage set had performed.  We planned at the start that we would pack without unzipping the 2"" extensions to start and would know we had bought enough souvenirs once all three bags had been extended.  It all worked exactly as planned.  The bags were sturdy and well balanced.  We were easily able to put our backpacks and carryon bags on top of these and not need to keep a hold of them to keep them from tipping.  We did get one scratch on the large bag but it is not really noticeable.  Hope this long review helps as I was on the fence from the previous reviews on whether to buy or not and knew I would give this set the great review it deserved once home.",Perfect Set for Extended Travel!,Size: 3-Piece Set (20/24/28)Color: Caribbean BlueVerified Purchase,963 people found this helpful
Kimo from IA,/gp/profile/amzn1.account.AEPPJROY7UTKD4LYFQDXEKBBXTXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2016",0,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"Going to try this one out.Pro's: Super light, Samsonite service is very good, Right size for my needs, Dragger and carry handles look sturdy, good lock, good/simple interior features.Con's: No built in luggage tag,Not sure about: Strength of the exterior shell, Durability of the wheels.I worked for a major airline for 10 years and loaded a lot of bags. Always pack this kind of a bag full. Why? If it is empty and ends up under 20 other heavy bags in the bin, the case can crack. If its full, the contents will make it stronger, Soft side or fabric bags don't have this issue as much. If you have a broken carry handle on you bag when you check it and it weighs 50#, there is no way to grab it. It will get dropped and damaged. Also never check a bag with a busted wheel or dragger handle that won't latch in place. They will come loose in the conveyor systems and tear the bag apart. Never check a bag with broken zipper or latch. It will come open and all your stuff will be lost or returned to you in a garbage bag. In spite of all the BS you see on TV, most airline baggage handlers are as careful as they can be with your bag. Just never check a damaged bag.2/17: Bag survived first international trip - no problems. Greece + cruise. Taking it skiing tomorrow. Bought a ""X"" strap for it. Don't check any bag unless you use a strap. This one ($8 prime) goes both ways ""X"". Excellent.",Looks good - will see. Advice from an ex-airline baggage handler.,Size: Checked-Medium 24-InchColor: Teal,730 people found this helpful
TKPK Customer,/gp/profile/amzn1.account.AH6PPZBWDAL6XZOTBGOXHJKN2YZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2018",0,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,3.0 out of 5 stars,"I have used this convenient suitcase for 10 trips over the past 6 months. It has served well and is light as advertised. My last trip involved--as usual--rolling it over uneven pavement outdoors. One of the wheels jammed, and the edge was literally flattened due to the friction against the pavement. At my destination, I was able to undo the jam with a screw driver and a lot of elbow grease. Now, I cannot find a way to replace the plastic swivel coaster wheel. This is clearly one of the most vulnerable parts of what would otherwise be a great piece of luggage. I could easily replace it if one were available. Why don't manufacturers offer such parts? $100 is too much to pay for only 6 months of use. Next time I'll look for more durable wheels, from another brand.",Can't replace most vulnerable part,Size: Carry-On 20-InchColor: TealVerified Purchase,202 people found this helpful
Chris,/gp/profile/amzn1.account.AF76LDIDI7LKO4DYX6QBDXCY2NQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 12, 2018",0,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"This set of luggage looks nice. But I would not recommend. I just got back from an extended stay in China so I took the big bag. The weight of the packed suitcase was less than the 23kg (50lb) international guideline.  The top luggage handle broke the FIRST time it was lifted onto the airline conveyor belt. I snapped it back into place but it never held for the rest of the trip. It was a pain for the next 3 1/2 weeks to tell every taxi driver, bag handler etc.... that the suitcase needed to be picked up from the side. I will never use this bag again! I just got home from trip and am going to research getting bag replaced or handle repaired.  I am nervous about using the other two bags. Shame on you Samsonite!",Flimsy Handle,Size: 3-Piece Set (20/24/28)Color: TealVerified Purchase,116 people found this helpful
Kt on the go,/gp/profile/amzn1.account.AG37BRWD4A6RIC343DA37IMN7IPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2017",1,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,2.0 out of 5 stars,"I wish I could give this set 2.5 (a 50%) rating. They seemed durable, the zipper is smooth running, they are really attractive, and the the handles and wheels are great. We bought this set for our honeymoon to Thailand. We felt great with our first set of nice luggage!! After the FIRST use, the smaller carry on sized luggage was dented really, really bad. We had to check it because of weight limits. I tried for an hour with a hairdryer (thanks for the tip, Google) to get the dent out and it looks better, but the dent stopped improving. We understand this is a huge thanks to how the airline handled it, but is still a terrible feeling to spend so much money (for us), only to have junky looking luggage.",Huge dent after first use,Size: 3-Piece Set (20/24/28)Color: TealVerified Purchase,330 people found this helpful
Shawn Sweeney,/gp/profile/amzn1.account.AETMS67633252TO5Q4JFAMODNLIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2018",0,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Rarely write reviews, but I need to share on this.  The top handle of the medium sized suitcase broke upon first use with only a 30 lbs inside.  Unfortunately, the time between when I bought and first use was too long to return.  I would expect more from Samsonite, where you supposedly pay a premium for quality.",Broke on first use!,Size: 3-Piece Set (20/24/28)Color: Caribbean BlueVerified Purchase,79 people found this helpful
SWY,/gp/profile/amzn1.account.AFVPD3KFBSZTQ233DNMZCVNA6L3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 12, 2017",1,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"Great deal and package. I used the middle and small suitcases on my last trip and they didn't disappoint. Occasional scratch here and there but that's expected with a hard case and rough baggage handlers. They still look great. They look really expensive - i have gotten complemented on them. Very easy to travel with, spinner wheels are the best. I highly recommend this package.",Modern and smart looking suitcases. Great quality!,Size: 3-Piece Set (20/24/28)Color: BlackVerified Purchase,131 people found this helpful
Julia,/gp/profile/amzn1.account.AEUKC5UNWJZE3DIPGGLWH4MBSBBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 6, 2018",0,,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Caribbean/product-reviews/B08PPR3MPF/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,Great set of luggage! Durable. I didn't give it more stars (and I probably would have given 5) because the smallest suitcase was delivered locked and I have still not been able to open it after 10 months. I have tried numerous times to contact Samsonite to no avail. I gave them the serial number of the product which they asked for but then nothing has been done. Very disappointed in customer service!!,Small suitcase arrived locked!,Size: 3-Piece Set (20/24/28)Color: Caribbean BlueVerified Purchase,53 people found this helpful
