author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Chelsea,/gp/profile/amzn1.account.AEMSST7KSMNZJDYE3LH5AI7LXUFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 26, 2017",0,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,1.0 out of 5 stars,"I haven't had to leave a review yet for anything I've bought, but man these things sucks. I was hesitant at first given it was 20 bucks for slippers when in store I can get a pair for 10 bucks. But I thought I would get quality. I was wrong. I'm a size 9 and got a medium (9-10). Way too big. I was wearing clown shoes. But they were comfortable so I was sort of ok with it.About 2-3 days later after only wearing these about 1 hour a day, and all the padding was compressed and I was pretty much walking on the bottom of the shoe. Now a few weeks in, I have a sad pair of slippers with strings coming off and almost no padding that make me look like a dang clown walking around.If I stop 1 person from buying these then my post was worth it.",Don't buy!,Size: 9-10Color: Dark Gray/BlueVerified Purchase,"1,432 people found this helpful"
Vikingsfreak,/gp/profile/amzn1.account.AGXSP3GQR6G6WMRMOMRK4P453DJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2017",2,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,3.0 out of 5 stars,"These slippers are just OK.  I wear a 10.5 shoe and purchased the 11-12 size, just for reference.I was impressed with these slippers at first.  They felt a little snug, and I was worried that they were too small.  I was very impressed with how much cushion there was, so much so that I ordered a pair for my wife.  Before she received them, I noticed that the cushion was starting to disappear.  Started to collapse right after the return window closed.They got progressively worse, to the point where they are hard to keep on my feet and feel extremely loose.  There is no cushion left to them and I can clearly feel every pebble that I step on and the edge of the coffee table hurts my feet with these on.  Not exactly what I was looking for.I would not recommend these to a friend.",My memory foam has a long term memory problem.,Size: 11-12Color: Dark Gray/BlueVerified Purchase,864 people found this helpful
evan1138,/gp/profile/amzn1.account.AERCTDJN2PA2BNTYI6FPSRLKYTUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 29, 2017",0,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,4.0 out of 5 stars,Slippers themselves are fine. I'm happy with them except that reading the reviews about sizing convinced me to order larger than my size. I'm 10.5 -11 so I ordered 11-12 and they _just_ fit with nothing to spare. If I wear socks the size is a hair small but acceptable. And they make a nice old-man flopping and shuffling sound as befits someone of my station. Our grown kids laugh as I trudge along. Why did I come into this room?,"Size-challenged, wearer beware",Size: 11-12Color: Dark Gray/BlueVerified Purchase,"1,061 people found this helpful"
TommyC,/gp/profile/amzn1.account.AH4IZIJBNHLVSRBAR55ESOJKDZIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 23, 2017",1,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,1.0 out of 5 stars,"I wore them for 1 week (only inside the house). The stitching came undone. The sole is now separating from the top. For what it's worth, they are super comfortable.",Stitching broke after 1 week,Size: 11-12Color: Black/LimeVerified Purchase,392 people found this helpful
ZR,/gp/profile/amzn1.account.AEOFNYDMZ55OQDAEC7SYMS526HAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2017",0,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,1.0 out of 5 stars,I have been wearing these slippers for less than a week and the toe and heel parts are flat as paper now... also I weigh 180lbs if you want to factor that in. They seem cheap all around and I would not recommend this product to friends or family.,Very Disappointing,Size: 11-12Color: Blue/MaizeVerified Purchase,297 people found this helpful
the Critic,/gp/profile/amzn1.account.AEIMTJN2BV6DQSUN5LDGMGY3AB4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2017",0,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,1.0 out of 5 stars,"I never could understand concept of memory foam? Foam that completely collapses  to nothing when pressure applied, This is my first and last experience with memory foam. These slippers, with memory foam interior sole cushion , makes you feel like your walking on socks that have slid down and then bunched up at the bottom of this slipper....kind of real Lumpy ...not like your walking on ROCKS...but still not in a good way. If it just had a good FIRM cushion inner sole, would be nice slipper. Order one size larger that chart suggested if your going to wear socks, at first did fit OK, but as slipper stretches I assume will feel sloppy...Will up date. The search goes on",makes you feel like your walking on socks that have slid down and ...,Size: 11-12Color: Dark Gray/BlueVerified Purchase,199 people found this helpful
Lorelei,/gp/profile/amzn1.account.AETJXFVT5WABILNFWIC7TZ4VXUDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2018",5,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,1.0 out of 5 stars,"I bought these slippers for my 12 year old son for Christmas to wear around the house because we have hardwood floors.  He loves them!  They are great slippers and fit him nicely.  The one star is because after less than a single month of around the house use, one of the slippers is falling apart. I would change my rating to five stars if the seller sent us a replacement, but I'm not sure how to contact them.  The pictures show that they are otherwise in very good shape and barely used.","Great slippers, if they didn't fall apart in a few weeks.",Size: 7-8Color: Dark Gray/BlueVerified Purchase,174 people found this helpful
Jess Dubs,/gp/profile/amzn1.account.AFAFYNLXJIYFOXRER37UXND76ETQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 3, 2017",1,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,5.0 out of 5 stars,I was born to wear these slippers! I end up buying new slippers every year because I am aways dissapointed by the poor quality of a promising purchase. However these slippers are pimp. I wear a 10.5 and on the recommendation of reviewers I bought a size 11-12. They couldnt fit better. Thank you Rock Dove for making my feet feel like millionares!,You will not find a better slipper for your money!!,Size: 11-12Color: Dark Gray/BlueVerified Purchase,141 people found this helpful
D. Kiser,/gp/profile/amzn1.account.AERBQLMJRTLCLYBT5ZZWINYS4GVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2017",0,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,3.0 out of 5 stars,"These aren't bad but they aren't great either.I wear 10.5 and saw all the suggestions to go with the Large over the Medium. It's the right length but it's way too tall and my foot constantly slips out when walking around or walking down stairs. I pretty much have to curl my toes any time I'm walking in these to try to keep them on my feet because there's a good 1"" gap between the top of my foot (near the ankle) and the slipper.They are very comfortable, soft, and the memory foam is holding up well. The blue lining will discolor with a yellow hue where your foot's been as it ages and I'm noticing the stitching around the sole coming undone in spots after about a month of wear.",These aren't bad but they aren't great either,Size: 11-12Color: Dark Gray/BlueVerified Purchase,55 people found this helpful
Name isn't important,/gp/profile/amzn1.account.AH5ZQMFMLHHRWJM3P4DC2LU3ICTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2017",1,,https://www.amazon.com/product-reviews/B082B4V3W4/ref=zg_bs_fashion_cr_18?ie=UTF8&refRID=YNGD4Z9QWW3EGRSXGX6G&pageNumber=0,1.0 out of 5 stars,Purchased these slippers to cope with post surgery foot pain from having two disks removed in my back. They were worn daily whenever walking around for the last 5 months.The memory foam failed and became compressed after two months and in a few more the sole split. Slippers should last more than 5 months before becoming trash.,Good for a few weeks before falling apart.,Size: 9-10Color: Blue/MaizeVerified Purchase,50 people found this helpful
