author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Lou Buono Jr,amzn1.account.AG5RYT3CA6RYASHBNHAA6Y7O3IEQ,"Reviewed in the United States on April 13, 2020",0,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Worked great.  Loved it.  That only lasted two weeks.  It broke after two weeks and is now useless.  I left a negative review since there was no way to return it.  Seller contacted me and asked me to remove review and he would refund me . He explained how he switched manufacturers because of continuing issues with the scales sold.  He seemed genuine. I removed the review 9 days ago.  I've seen no refund despite contacting him twice. So now he gets this review again.  Not only is it a defective product, but it comes from a seller who doesn't hold up to his word.",Worked great until it stopped working,Color: RedVerified Purchase,"1,388 people found this helpful"
J. Walton,amzn1.account.AH777EL4RIO6R3FMAQA7HBRLWE3Q,"Reviewed in the United States on February 11, 2018",8,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"I bake bread at least once every two weeks, sometimes a little more frequently based on consumption, and always got at least a little bit frustrated with the difference in the size of the loaves and boules. We have limited space in our kitchen, due to the size of it as a whole, so we put off buying a kitchen scale. After baking bread the last time around I decided that it was time to look to see if a scale could be found that would be small enough for storage, while still offering functionality to measure the weights as precise as possible. I looked at a few of the different scales available on Amazon and was definitely not interested in getting one that relies on a watch battery and also wanted one that didn't round the numbers up. This Ozeri Pronto has a small profile, uses two AAA batteries (which were included with the scale) and is precise within +/- 0.1%, based on the testing that another review for this product was able to determine.This Ozeri Pronto food scale was used for making both English muffin and Black Canyon sourdough breads. The English muffin bread was broken in to two loaves and the Black Canyon bread was broken into six parts. This time around I made three loaves, using our new   Freshware CB-104RD 6-Cavity Mini Silicone Mold for Soap, Bread, Loaf, Muffin, Brownie, Cornbread, Cheesecake, Pudding, and More           and broke the other three into another six parts in total to bake with ham and cheese stuffed inside.I noticed two aspects about this Ozeri food scale, which I don't see as an actual issue, but thought I'd mention. The first is that when I was changing the bread and the tare weight was zero it turned off in less than two minutes, as it felt like it took me about 30 seconds, but could've been a minute, between removing the one dough and had to stop before the other was almost placed on the scale. Basically, you'll want to make sure that any and/or all of the items that you plan on weighing are very much at the ready, otherwise you might need to turn it back on and set the tare up again. The other thing to note is that the ounces appear to change in increments of 0.03, which can make it almost impossible to get a truly precise measurement, but is still pretty close.For the first time since baking homemade bread, all of the various loaves had basically the same pre-baked weight and came out looking approximately the same size too.This Ozeri Pronto food scale works well and I look forward to using it for years to come. If you're in the market for a food scale to use while baking, then this is a good scale to purchase.If you found this review ""Helpful"", please click the button below.",Small food scale that can work within two decimal points...,Color: BlackVerified Purchase,"1,049 people found this helpful"
Danielle G.,amzn1.account.AHNQLZYTGDNUZQV5E3BWSKMKFCGQ,"Reviewed in the United States on March 30, 2018",0,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"I've had this scale for a couple of months now. I use it pretty much daily to measure out my food for tracking purposes. At first, the scale seemed to be working well. But within the last few weeks it has started giving me problems. I will place an item on the scale and tare it, and within a second or two the scale reading keeps fluctuating or jumping up and down by fractions of an ounce. I tried making sure that I had it set on a level surface (even though the surface I was using was the exact same one as from the beginning), trying several different surfaces. I tried it with different containers and items, in case my container was causing an issue. I'm really disappointed at the quality and (lack of) longevity of this scale.",Scale malfunctioned after a couple of months,Color: BlackVerified Purchase,632 people found this helpful
Kelly Strauch,amzn1.account.AEER2BOJD5OUXM64B7FNJGQFZYZA,"Reviewed in the United States on April 26, 2020",0,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"I bought this to weigh ground up coffee beans and have been using it daily.  It worked great for a couple of months, then it all of a sudden started showing negative weight on the scale (one gram at a time) a few seconds after turning it on, and for as long as you leave it on.  If you zero it out, it just does the same thing over again -- so you can't trust whatever it says when you actually start weighing something because it shows a lower number than it should.  I tried switching out the batteries with brand new ones, but it still does the same thing.Shame on me for not checking the reviews before buying -- I see now that I'm not the first one to have this issue with this scale.",broke in less than three months of daily use,Color: Teal BlueVerified Purchase,374 people found this helpful
Amazon Customer,amzn1.account.AGFDRZFPU6DJ2N24Q2OQOTGRCCZA,"Reviewed in the United States on April 20, 2017",4,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"For the price, a fantastic little food scale.But the seller didn't list accuracy specifications, only the resolution.  So I checked it out and there are pictures included.*note: all weights (class F) calibrated and traceable to NISTI Conducted a simple test at 4 test points 1000, 2500, 4000 and 5000 grams and the readings were 1000, 2500, 4001, and 5004 grams respectivelyI would put this scales accuracy at +/- 0.1% of reading + 1 gram.Which for this price is pretty incredible",Precision accuracy (verified through Calibrated weights),Color: BlackVerified Purchase,925 people found this helpful
TC,amzn1.account.AGGTDIIMIVUK5TGDIFILRF4PXTZQ,"Reviewed in the United States on March 23, 2017",0,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"I bought this because it was the less expensive but still very highly rated pick from America's Test Kitchen online reviews (youtube).  It is super easy to use unlike some they tested which had confusing menu buttons and too many features.  It is very accurate scale, lightweight and easy to clean.  The surface accommodates my largest mixing bowl.  I like being able to leave the bowl on the scale and press ""tare"" between ingredients to keep adding while it's on the scale.  Makes measuring so much easier.  At the price listed, it's the best on the market.",It is super easy to use unlike some they tested which had ...,Color: BlackVerified Purchase,343 people found this helpful
MK,amzn1.account.AEKR3UILLXJJWP3TYNW3KUD3TGSA,"Reviewed in the United States on May 6, 2016",3,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"I purchased this scale mainly to help me track my food intake as part of a basic diet and nutrition plan.  The first one I ordered arrived but malfunctioned and was returned.  The second one has worked well for over 2 months now.  Pros and cons below.**This is NOT a paid or subsidized review. [...]PROS* Small profile doesn't take up a lot of counter space.* Looks nice.* Easy to clean - I just wipe it down with a Clorox wipe.* Simple and intuitive to use.* Allows for measurements in a variety of units (grams, ounces, pounds, etc)* The ""tare"" button is the best feature because it lets me zero out the weight of a container like a small plate or bowl, and only weigh the food that I put inside that container or bowl.* Long battery life.  I've used it daily for over a month and it has about 1/3 battery life left.* Accurate.* Lightweight and easy to move around, store, or travel with.CONS* If you want to put a dinner plate on the scale, zero out the scale, and then weigh the food that you put on the plate, the rim of the plate will obscure the screen (see image).* The first scale I received malfunctioned right away, but the second one has been great.  I don't know how much of a fluke it was that the first scale malfunctioned.Overall it's been a great addition to the kitchen.  I would buy this scale again.[...]",Pros & Cons for varied kitchen & diet uses,Color: BlackVerified Purchase,"1,959 people found this helpful"
Jess,amzn1.account.AH3RNOZEWEPBITP5T7CIK4SFNIOQ,"Reviewed in the United States on April 23, 2017",0,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,4.0 out of 5 stars,"I've been using this scale for soap making for a few months now. I'm pretty happy with it. My only grip would be: if I don't measure quickly enough (this happens a lot with solids like beeswax, butters, coconut oil, etc) it will shut down and I have to press the power button to turn it back on. The problem with this is, it also zeroes the scale, and if I'm using a glass Pyrex, which I pretty much always am, my measurements are ruined. I have to put a clean Pyrex on the scale, zero that one, transfer everything to the new measuring cup and now I have more dishes to clean. It's actually a pretty big annoyance. But it's only one thing and the scale does everything else it's supposed to as far as I can tell. For the price, if you're looking for something very basic and don't mind trading a little bit of inconvenience for cost, it's probably worthwhile.I also forgot, I'm not sure how accurate it is. When I'm measuring it will often give me a measurement like 1.98 and then blink back and forth between that and 2.02 without adding or removing anything. I don't know what difference something like that would actually make in my recipes, but it's not my favorite behavior.","Good, but shutdown is too quick",Color: WhiteVerified Purchase,149 people found this helpful
TK,amzn1.account.AGKKHNJDO64TWG3QW4UGIOL2C3SA,"Reviewed in the United States on September 23, 2016",1,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"I bought this scale a while back because I had a more expensive $45 glass scale from Target that seemed like it was not really consistent with weight results; to the point I purchased a Carbon Steel 100g OIML Class M1: 5 mg Calibration Weight. After testing my glass scale with the certified calibration weight, I quickly learned that the glass scale was definitely not consistent in providing weigh results. After receiving the Ozeri scale, I tested with my calibration weigh and the scale provided consistent results; $45 scale is out, and the $14 scale is in.",Verified Consistant Results Using a Carbon Steel 100g OIML Class M1: 5 mg Calibration Weight,Color: RedVerified Purchase,"1,043 people found this helpful"
RPD66,amzn1.account.AF3CC3HYPI2MXSFOZSAY44S273IA,"Reviewed in the United States on June 13, 2015",0,,https://www.amazon.com/Ozeri-ZK14-S-Digital-Multifunction-Kitchen/product-reviews/B004164SRA/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=0,4.0 out of 5 stars,"I was torn on whether to give this 3 or 4 stars. I think given the fact that I use it every single day and that I have come to rely on it, the scale warrants a rating of 4 stars. I, however, have some issues with the scale which I detail below in order of importance to me:1. Usually I feel this scale is spot on, however, occasionally, the scale with jump back in forth between two numbers that are .03 of an ounce off. It happens with all sorts of food, I'm just not sure what the problem is -- sometimes it just can't make up its mind. This is a little annoying to me as I like to be as precise as possible, but it may not annoy you.2. As many reviewers have noted, the display is small and thoughtlessly placed relative to the scale platform, so yes, your view is obstructed when using bigger dishes. I honestly thought I would not be vexed by this, but I have to admit it does get rather annoying to have to keep bending down to get a view of the readout.3. Not sure if this is just my scale or not, but ever since day 1 the plastic coating that goes over the black portion of the scale seems to be bubbling and is very worn at the on/tare button. This is more of a cosmetic issue, but it still is a little bothersome.Despite these issues I have to give the product 4 stars. It has helped me tremendously while recording my meals, I haven't had to replace the batteries since I purchased it several months ago, it does automatically go off but in an appropriate amount of time (I've never had it go off on me while I was cooking), it has several different units of measurement, and the tare option works great. Overall for the money I spent on this, I am confident I purchased the best scale at this price point.",Weigh this carefully,Color: BlackVerified Purchase,547 people found this helpful
